INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	678	Sao Tome and Principe	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	6.609772265	0.241554875	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	678	Sao Tome and Principe	F	Female	SEX	F	Female	6.609772265	0.241554875	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	678	Sao Tome and Principe	M	Male	SEX	M	Male	6.609772265	0.241554875	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	682	Saudi Arabia	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	44.54763347	24.12594211	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	682	Saudi Arabia	F	Female	SEX	F	Female	44.54763347	24.12594211	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	682	Saudi Arabia	M	Male	SEX	M	Male	44.54763347	24.12594211	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	686	Senegal	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	-14.46636926	14.35920905	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	686	Senegal	F	Female	SEX	F	Female	-14.46636926	14.35920905	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	686	Senegal	M	Male	SEX	M	Male	-14.46636926	14.35920905	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	688	Serbia	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	20.805876	44.03145697	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	688	Serbia	F	Female	SEX	F	Female	20.805876	44.03145697	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	688	Serbia	M	Male	SEX	M	Male	20.805876	44.03145697	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	690	Seychelles	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	55.46561591	-4.678053059	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	690	Seychelles	F	Female	SEX	F	Female	55.46561591	-4.678053059	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	690	Seychelles	M	Male	SEX	M	Male	55.46561591	-4.678053059	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	694	Sierra Leone	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	-11.78306584	8.568604164	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	694	Sierra Leone	F	Female	SEX	F	Female	-11.78306584	8.568604164	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	694	Sierra Leone	M	Male	SEX	M	Male	-11.78306584	8.568604164	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	702	Singapore	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	103.8107883	1.361009155	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	702	Singapore	F	Female	SEX	F	Female	103.8107883	1.361009155	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	702	Singapore	M	Male	SEX	M	Male	103.8107883	1.361009155	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	703	Slovakia	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	19.48495604	48.70741446	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	703	Slovakia	F	Female	SEX	F	Female	19.48495604	48.70741446	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	703	Slovakia	M	Male	SEX	M	Male	19.48495604	48.70741446	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	705	Slovenia	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	14.82209486	46.11958061	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	705	Slovenia	F	Female	SEX	F	Female	14.82209486	46.11958061	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	705	Slovenia	M	Male	SEX	M	Male	14.82209486	46.11958061	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	90	Solomon Islands	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	160.1584117	-9.622391719	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	90	Solomon Islands	F	Female	SEX	F	Female	160.1584117	-9.622391719	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	90	Solomon Islands	M	Male	SEX	M	Male	160.1584117	-9.622391719	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	706	Somalia	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	46.20367477	4.406485729	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	706	Somalia	F	Female	SEX	F	Female	46.20367477	4.406485729	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	706	Somalia	M	Male	SEX	M	Male	46.20367477	4.406485729	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	710	South Africa	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	24.67184355	-29.99957544	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	710	South Africa	F	Female	SEX	F	Female	24.67184355	-29.99957544	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	710	South Africa	M	Male	SEX	M	Male	24.67184355	-29.99957544	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	728	South Sudan	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	30.32618773	7.290839152	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	728	South Sudan	F	Female	SEX	F	Female	30.32618773	7.290839152	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	728	South Sudan	M	Male	SEX	M	Male	30.32618773	7.290839152	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	724	Spain	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	-3.554078296	40.39211472	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	724	Spain	F	Female	SEX	F	Female	-3.554078296	40.39211472	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	724	Spain	M	Male	SEX	M	Male	-3.554078296	40.39211472	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	144	Sri Lanka	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	80.70489654	7.614693343	1.0	4	Country or Area	Central and Southern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	144	Sri Lanka	F	Female	SEX	F	Female	80.70489654	7.614693343	1.0	4	Country or Area	Central and Southern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	144	Sri Lanka	M	Male	SEX	M	Male	80.70489654	7.614693343	1.0	4	Country or Area	Central and Southern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	275	State of Palestine	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	35.25694122	31.94347933		4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	275	State of Palestine	F	Female	SEX	F	Female	35.25694122	31.94347933		4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	275	State of Palestine	M	Male	SEX	M	Male	35.25694122	31.94347933		4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	729	Sudan	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	29.95650159	16.02643066	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	729	Sudan	F	Female	SEX	F	Female	29.95650159	16.02643066	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	729	Sudan	M	Male	SEX	M	Male	29.95650159	16.02643066	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	740	Suriname	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	-55.90626394	4.132603197	1.0	4	Country or Area	Latin America and the Caribbean	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	740	Suriname	F	Female	SEX	F	Female	-55.90626394	4.132603197	1.0	4	Country or Area	Latin America and the Caribbean	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	740	Suriname	M	Male	SEX	M	Male	-55.90626394	4.132603197	1.0	4	Country or Area	Latin America and the Caribbean	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	752	Sweden	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	14.3775338	60.60103109	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	752	Sweden	F	Female	SEX	F	Female	14.3775338	60.60103109	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	752	Sweden	M	Male	SEX	M	Male	14.3775338	60.60103109	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	756	Switzerland	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	8.223158	46.96617097	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	756	Switzerland	F	Female	SEX	F	Female	8.223158	46.96617097	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	756	Switzerland	M	Male	SEX	M	Male	8.223158	46.96617097	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	760	Syrian Arab Republic	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	38.50466565	35.01676176	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	760	Syrian Arab Republic	F	Female	SEX	F	Female	38.50466565	35.01676176	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	760	Syrian Arab Republic	M	Male	SEX	M	Male	38.50466565	35.01676176	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	762	Tajikistan	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	69.294998	38.43069666	1.0	4	Country or Area	Central and Southern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	762	Tajikistan	F	Female	SEX	F	Female	69.294998	38.43069666	1.0	4	Country or Area	Central and Southern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	762	Tajikistan	M	Male	SEX	M	Male	69.294998	38.43069666	1.0	4	Country or Area	Central and Southern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	764	Thailand	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	101.0202951	15.13089239	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	764	Thailand	F	Female	SEX	F	Female	101.0202951	15.13089239	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	764	Thailand	M	Male	SEX	M	Male	101.0202951	15.13089239	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	626	Timor-Leste	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	125.9451052	-8.797497247	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	626	Timor-Leste	F	Female	SEX	F	Female	125.9451052	-8.797497247	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	626	Timor-Leste	M	Male	SEX	M	Male	125.9451052	-8.797497247	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	768	Togo	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	0.97835765	8.532096072	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	768	Togo	F	Female	SEX	F	Female	0.97835765	8.532096072	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	768	Togo	M	Male	SEX	M	Male	0.97835765	8.532096072	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	776	Tonga	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	-175.1959991	-21.19511329	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	776	Tonga	F	Female	SEX	F	Female	-175.1959991	-21.19511329	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	776	Tonga	M	Male	SEX	M	Male	-175.1959991	-21.19511329	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	780	Trinidad and Tobago	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	-61.29389504	10.41877263	1.0	4	Country or Area	Latin America and the Caribbean	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	780	Trinidad and Tobago	F	Female	SEX	F	Female	-61.29389504	10.41877263	1.0	4	Country or Area	Latin America and the Caribbean	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	780	Trinidad and Tobago	M	Male	SEX	M	Male	-61.29389504	10.41877263	1.0	4	Country or Area	Latin America and the Caribbean	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	788	Tunisia	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	9.572737411	34.11439971	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	788	Tunisia	F	Female	SEX	F	Female	9.572737411	34.11439971	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	788	Tunisia	M	Male	SEX	M	Male	9.572737411	34.11439971	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	792	Turkey	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	35.42890329	38.9899684	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	792	Turkey	F	Female	SEX	F	Female	35.42890329	38.9899684	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	792	Turkey	M	Male	SEX	M	Male	35.42890329	38.9899684	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	795	Turkmenistan	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	58.9787665	40.0912346	1.0	4	Country or Area	Central and Southern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	795	Turkmenistan	F	Female	SEX	F	Female	58.9787665	40.0912346	1.0	4	Country or Area	Central and Southern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	795	Turkmenistan	M	Male	SEX	M	Male	58.9787665	40.0912346	1.0	4	Country or Area	Central and Southern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
