INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__F__Y15T24,OBS_VALUE__M__Y15T24,OBS_VALUE___T__Y15T24,OBS_VALUE__F__Y_GE15,OBS_VALUE__M__Y_GE15,OBS_VALUE___T__Y_GE15,OBS_VALUE__F__Y_GE25,OBS_VALUE__M__Y_GE25,OBS_VALUE___T__Y_GE25,NATURE__F__Y15T24,NATURE__M__Y15T24,NATURE___T__Y15T24,NATURE__F__Y_GE15,NATURE__M__Y_GE15,NATURE___T__Y_GE15,NATURE__F__Y_GE25,NATURE__M__Y_GE25,NATURE___T__Y_GE25,COMMENT_OBS__F__Y15T24,COMMENT_OBS__M__Y15T24,COMMENT_OBS___T__Y15T24,COMMENT_OBS__F__Y_GE15,COMMENT_OBS__M__Y_GE15,COMMENT_OBS___T__Y_GE15,COMMENT_OBS__F__Y_GE25,COMMENT_OBS__M__Y_GE25,COMMENT_OBS___T__Y_GE25,isLatestValue__F__Y15T24,isLatestValue__M__Y15T24,isLatestValue___T__Y15T24,isLatestValue__F__Y_GE15,isLatestValue__M__Y_GE15,isLatestValue___T__Y_GE15,isLatestValue__F__Y_GE25,isLatestValue__M__Y_GE25,isLatestValue___T__Y_GE25
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",776,Tonga,TON,-175.1959991,-21.19511329,"Oceania, exc. Australia and New Zealand",G,Global,2019,PT,Percent,2003,,,,7.4,3.8,5.2,,,,,,,C,C,C,,,,,,,,,,,,,,,,True,True,False,,,
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",776,Tonga,TON,-175.1959991,-21.19511329,"Oceania, exc. Australia and New Zealand",G,Global,2019,PT,Percent,2006,,,,,,1.1,,,,,,,,,C,,,,,,,,,Data reference period: November;,,,,,,,,,True,,,
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",780,Trinidad and Tobago,TTO,-61.29389504,10.41877263,Latin America and the Caribbean,G,Global,2019,PT,Percent,2000,27.7,20.3,23.2,15.1,10.2,12.1,11.3,7.3,8.8,C,C,C,C,C,C,C,C,C,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",780,Trinidad and Tobago,TTO,-61.29389504,10.41877263,Latin America and the Caribbean,G,Global,2019,PT,Percent,2001,,,,14.5,8.7,10.9,,,,,,,C,C,C,,,,,,,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,,,,,,,False,False,False,,,
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",780,Trinidad and Tobago,TTO,-61.29389504,10.41877263,Latin America and the Caribbean,G,Global,2019,PT,Percent,2002,26.4,17.4,21.1,14.5,7.8,10.4,11.2,5.4,7.6,C,C,C,C,C,C,C,C,C,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",780,Trinidad and Tobago,TTO,-61.29389504,10.41877263,Latin America and the Caribbean,G,Global,2019,PT,Percent,2003,,,,13.8,8.3,10.5,,,,,,,C,C,C,,,,,,,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,,,,,,,False,False,False,,,
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",780,Trinidad and Tobago,TTO,-61.29389504,10.41877263,Latin America and the Caribbean,G,Global,2019,PT,Percent,2004,,,,11.2,6.4,8.3,,,,,,,C,C,C,,,,,,,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,,,,,,,False,False,False,,,
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",780,Trinidad and Tobago,TTO,-61.29389504,10.41877263,Latin America and the Caribbean,G,Global,2019,PT,Percent,2005,21.6,12.9,16.5,11.0,5.8,8.0,8.2,3.9,5.7,C,C,C,C,C,C,C,C,C,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",780,Trinidad and Tobago,TTO,-61.29389504,10.41877263,Latin America and the Caribbean,G,Global,2019,PT,Percent,2006,17.0,10.0,13.0,8.7,4.5,6.3,6.5,3.1,4.5,C,C,C,C,C,C,C,C,C,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",780,Trinidad and Tobago,TTO,-61.29389504,10.41877263,Latin America and the Caribbean,G,Global,2019,PT,Percent,2007,14.2,9.4,11.3,7.9,3.9,5.5,6.4,2.5,4.1,C,C,C,C,C,C,C,C,C,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",780,Trinidad and Tobago,TTO,-61.29389504,10.41877263,Latin America and the Caribbean,G,Global,2019,PT,Percent,2008,12.9,8.8,10.5,6.2,3.5,4.6,4.7,2.3,3.3,C,C,C,C,C,C,C,C,C,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,Reference group coverage: Excluding first time job seekers;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",780,Trinidad and Tobago,TTO,-61.29389504,10.41877263,Latin America and the Caribbean,G,Global,2019,PT,Percent,2009,14.4,10.0,11.7,6.3,4.6,5.3,4.6,3.4,3.9,C,C,C,C,C,C,C,C,C,Population coverage: Excluding institutional population;,Population coverage: Excluding institutional population;,Population coverage: Excluding institutional population;,Population coverage: Excluding institutional population;,Population coverage: Excluding institutional population;,Population coverage: Excluding institutional population;,Population coverage: Excluding institutional population;,Population coverage: Excluding institutional population;,Population coverage: Excluding institutional population;,True,True,True,True,True,True,True,True,True
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",784,United Arab Emirates,ARE,53.98279159,23.43322219,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2000,,,,2.7,2.2,2.3,,,,,,,C,C,C,,,,,,,,,,,,,,,,False,False,False,,,
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",784,United Arab Emirates,ARE,53.98279159,23.43322219,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2005,12.9,6.5,8.0,7.1,2.5,3.1,5.4,2.0,2.4,C,C,C,C,C,C,C,C,C,Data reference period: December;,Data reference period: December;,Data reference period: December;,Data reference period: December;,Data reference period: December;,Data reference period: December;,Data reference period: December;,Data reference period: December;,Data reference period: December;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",784,United Arab Emirates,ARE,53.98279159,23.43322219,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2016,,,,4.0,1.1,1.6,,,,,,,C,C,C,,,,,,,,,,,,,,,,False,False,False,,,
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",784,United Arab Emirates,ARE,53.98279159,23.43322219,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2017,13.5,6.0,7.7,6.8,1.4,2.5,6.0,0.9,1.9,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,True,True,True,True,True,True,True,True,True
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",788,Tunisia,TUN,9.572737411,34.11439971,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2000,,,,16.1,14.6,14.9,,,,,,,C,C,C,,,,,,,,,,,,,,,,False,False,False,,,
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",788,Tunisia,TUN,9.572737411,34.11439971,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2001,,,,15.6,14.0,14.4,,,,,,,C,C,C,,,,,,,,,,,,,,,,False,False,False,,,
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",788,Tunisia,TUN,9.572737411,34.11439971,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2002,,,,15.7,14.1,14.6,,,,,,,C,C,C,,,,,,,,,,,,,,,,False,False,False,,,
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",788,Tunisia,TUN,9.572737411,34.11439971,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2003,,,,16.2,13.9,14.5,,,,,,,C,C,C,,,,,,,,,,,,,,,,False,False,False,,,
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",788,Tunisia,TUN,9.572737411,34.11439971,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2004,,,,,,14.2,,,,,,,,,C,,,,,,,,,,,,,,,,,,False,,,
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",788,Tunisia,TUN,9.572737411,34.11439971,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2005,26.0,29.2,28.2,15.2,12.1,12.9,11.8,8.4,9.2,C,C,C,C,C,C,C,C,C,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter; ;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter; ;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter; ;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter; ;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter; ;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter; ;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter; ;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter; ;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter; ;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",788,Tunisia,TUN,9.572737411,34.11439971,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2006,26.9,28.0,27.7,15.1,11.5,12.5,11.8,8.1,9.0,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;;,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;;,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;;,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;;,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;;,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;;,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;;,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;;,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",788,Tunisia,TUN,9.572737411,34.11439971,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2007,26.6,28.5,27.9,15.2,11.3,12.4,11.8,7.8,8.9,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;;,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;;,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;;,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;;,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;;,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;;,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;;,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;;,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",788,Tunisia,TUN,9.572737411,34.11439971,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2008,27.6,28.8,28.4,15.9,11.2,12.4,12.7,7.8,9.0,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;;,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;;,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;;,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;;,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;;,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;;,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;;,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;;,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;;,False,False,False,False,False,False,False,False,False
