INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T,OBS_VALUE__F,OBS_VALUE__M,TIME_DETAIL___T,TIME_DETAIL__F,TIME_DETAIL__M,NATURE___T,NATURE__F,NATURE__M,COMMENT_OBS___T,COMMENT_OBS__F,COMMENT_OBS__M,isLatestValue___T,isLatestValue__F,isLatestValue__M
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",764,Thailand,FSM,158.25,6.91666666,Eastern and South-Eastern Asia,G,Global,2019,YR,Years,2008,20.852,22.054,19.535,2005-2010,2005-2010,2005-2010,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",764,Thailand,FSM,158.25,6.91666666,Eastern and South-Eastern Asia,G,Global,2019,YR,Years,2013,21.886,23.404,20.225,2010-2015,2010-2015,2010-2015,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",764,Thailand,FSM,158.25,6.91666666,Eastern and South-Eastern Asia,G,Global,2019,YR,Years,2018,22.697,24.391,20.83,2015-2020,2015-2020,2015-2020,E,E,E,,,,True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",768,Togo,FSM,158.25,6.91666666,Sub-Saharan Africa,G,Global,2019,YR,Years,1993,15.18,15.516,14.788,1990-1995,1990-1995,1990-1995,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",768,Togo,FSM,158.25,6.91666666,Sub-Saharan Africa,G,Global,2019,YR,Years,1998,14.298,14.6,13.951,1995-2000,1995-2000,1995-2000,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",768,Togo,FSM,158.25,6.91666666,Sub-Saharan Africa,G,Global,2019,YR,Years,2003,14.188,14.513,13.823,2000-2005,2000-2005,2000-2005,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",768,Togo,FSM,158.25,6.91666666,Sub-Saharan Africa,G,Global,2019,YR,Years,2008,14.292,14.599,13.949,2005-2010,2005-2010,2005-2010,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",768,Togo,FSM,158.25,6.91666666,Sub-Saharan Africa,G,Global,2019,YR,Years,2013,15.056,15.42,14.651,2010-2015,2010-2015,2010-2015,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",768,Togo,FSM,158.25,6.91666666,Sub-Saharan Africa,G,Global,2019,YR,Years,2018,15.259,15.663,14.812,2015-2020,2015-2020,2015-2020,E,E,E,,,,True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",776,Tonga,FSM,158.25,6.91666666,"Oceania, exc. Australia and New Zealand",G,Global,2019,YR,Years,1993,15.992,16.355,15.601,1990-1995,1990-1995,1990-1995,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",776,Tonga,FSM,158.25,6.91666666,"Oceania, exc. Australia and New Zealand",G,Global,2019,YR,Years,1998,16.118,16.499,15.7,1995-2000,1995-2000,1995-2000,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",776,Tonga,FSM,158.25,6.91666666,"Oceania, exc. Australia and New Zealand",G,Global,2019,YR,Years,2003,16.435,16.996,15.822,2000-2005,2000-2005,2000-2005,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",776,Tonga,FSM,158.25,6.91666666,"Oceania, exc. Australia and New Zealand",G,Global,2019,YR,Years,2008,16.843,17.631,15.999,2005-2010,2005-2010,2005-2010,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",776,Tonga,FSM,158.25,6.91666666,"Oceania, exc. Australia and New Zealand",G,Global,2019,YR,Years,2013,17.012,17.825,16.163,2010-2015,2010-2015,2010-2015,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",776,Tonga,FSM,158.25,6.91666666,"Oceania, exc. Australia and New Zealand",G,Global,2019,YR,Years,2018,17.18,17.975,16.354,2015-2020,2015-2020,2015-2020,E,E,E,,,,True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",780,Trinidad and Tobago,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,1993,17.242,18.098,16.29,1990-1995,1990-1995,1990-1995,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",780,Trinidad and Tobago,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,1998,17.898,18.83,16.849,1995-2000,1995-2000,1995-2000,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",780,Trinidad and Tobago,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,2003,18.746,19.807,17.552,2000-2005,2000-2005,2000-2005,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",780,Trinidad and Tobago,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,2008,19.544,20.761,18.193,2005-2010,2005-2010,2005-2010,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",780,Trinidad and Tobago,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,2013,19.956,21.297,18.5,2010-2015,2010-2015,2010-2015,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",780,Trinidad and Tobago,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,2018,20.432,21.744,19.03,2015-2020,2015-2020,2015-2020,E,E,E,,,,True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",784,United Arab Emirates,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,1993,17.707,18.37,17.245,1990-1995,1990-1995,1990-1995,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",784,United Arab Emirates,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,1998,18.221,18.823,17.806,1995-2000,1995-2000,1995-2000,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",784,United Arab Emirates,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,2003,18.777,19.444,18.373,2000-2005,2000-2005,2000-2005,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",784,United Arab Emirates,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,2008,19.287,19.899,18.944,2005-2010,2005-2010,2005-2010,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",784,United Arab Emirates,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,2013,19.824,20.449,19.502,2010-2015,2010-2015,2010-2015,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",784,United Arab Emirates,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,2018,20.362,20.974,20.076,2015-2020,2015-2020,2015-2020,E,E,E,,,,True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",788,Tunisia,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,1993,17.941,19.593,16.519,1990-1995,1990-1995,1990-1995,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",788,Tunisia,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,1998,18.728,20.552,17.174,1995-2000,1995-2000,1995-2000,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",788,Tunisia,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,2003,19.164,21.034,17.524,2000-2005,2000-2005,2000-2005,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",788,Tunisia,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,2008,19.417,21.214,17.744,2005-2010,2005-2010,2005-2010,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",788,Tunisia,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,2013,19.688,21.251,18.136,2010-2015,2010-2015,2010-2015,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",788,Tunisia,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,2018,20.334,21.84,18.785,2015-2020,2015-2020,2015-2020,E,E,E,,,,True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",792,Turkey,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,1993,18.411,20.204,16.516,1990-1995,1990-1995,1990-1995,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",792,Turkey,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,1998,18.852,20.796,16.838,1995-2000,1995-2000,1995-2000,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",792,Turkey,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,2003,19.339,21.359,17.254,2000-2005,2000-2005,2000-2005,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",792,Turkey,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,2008,19.989,22.075,17.811,2005-2010,2005-2010,2005-2010,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",792,Turkey,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,2013,21.231,23.09,19.173,2010-2015,2010-2015,2010-2015,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",792,Turkey,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,2018,22.2,24.007,20.147,2015-2020,2015-2020,2015-2020,E,E,E,,,,True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",795,Turkmenistan,FSM,158.25,6.91666666,Central and Southern Asia,G,Global,2019,YR,Years,1993,16.894,18.41,14.921,1990-1995,1990-1995,1990-1995,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",795,Turkmenistan,FSM,158.25,6.91666666,Central and Southern Asia,G,Global,2019,YR,Years,1998,16.941,18.534,14.984,1995-2000,1995-2000,1995-2000,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",795,Turkmenistan,FSM,158.25,6.91666666,Central and Southern Asia,G,Global,2019,YR,Years,2003,17.003,18.598,15.144,2000-2005,2000-2005,2000-2005,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",795,Turkmenistan,FSM,158.25,6.91666666,Central and Southern Asia,G,Global,2019,YR,Years,2008,17.158,18.703,15.415,2005-2010,2005-2010,2005-2010,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",795,Turkmenistan,FSM,158.25,6.91666666,Central and Southern Asia,G,Global,2019,YR,Years,2013,17.316,18.771,15.644,2010-2015,2010-2015,2010-2015,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",795,Turkmenistan,FSM,158.25,6.91666666,Central and Southern Asia,G,Global,2019,YR,Years,2018,17.481,18.989,15.727,2015-2020,2015-2020,2015-2020,E,E,E,,,,True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",8,Albania,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,1993,18.572,20.447,16.786,1990-1995,1990-1995,1990-1995,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",8,Albania,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,1998,19.009,21.028,17.158,1995-2000,1995-2000,1995-2000,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",8,Albania,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,2003,20.067,21.965,18.366,2000-2005,2000-2005,2000-2005,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",8,Albania,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,2008,19.988,22.115,18.154,2005-2010,2005-2010,2005-2010,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",8,Albania,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,2013,21.47,22.883,20.11,2010-2015,2010-2015,2010-2015,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",8,Albania,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,2018,21.904,22.856,20.923,2015-2020,2015-2020,2015-2020,E,E,E,,,,True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",800,Uganda,FSM,158.25,6.91666666,Sub-Saharan Africa,G,Global,2019,YR,Years,1993,13.706,15.254,12.13,1990-1995,1990-1995,1990-1995,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",800,Uganda,FSM,158.25,6.91666666,Sub-Saharan Africa,G,Global,2019,YR,Years,1998,13.422,15.056,11.67,1995-2000,1995-2000,1995-2000,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",800,Uganda,FSM,158.25,6.91666666,Sub-Saharan Africa,G,Global,2019,YR,Years,2003,13.867,15.2,12.281,2000-2005,2000-2005,2000-2005,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",800,Uganda,FSM,158.25,6.91666666,Sub-Saharan Africa,G,Global,2019,YR,Years,2008,14.704,15.661,13.466,2005-2010,2005-2010,2005-2010,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",800,Uganda,FSM,158.25,6.91666666,Sub-Saharan Africa,G,Global,2019,YR,Years,2013,15.758,16.639,14.602,2010-2015,2010-2015,2010-2015,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",800,Uganda,FSM,158.25,6.91666666,Sub-Saharan Africa,G,Global,2019,YR,Years,2018,16.343,17.441,14.958,2015-2020,2015-2020,2015-2020,E,E,E,,,,True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",804,Ukraine,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,1993,17.294,19.063,14.64,1990-1995,1990-1995,1990-1995,E,E,E,Including Crimea.,Including Crimea.,Including Crimea.,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",804,Ukraine,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,1998,16.763,18.745,14.047,1995-2000,1995-2000,1995-2000,E,E,E,Including Crimea.,Including Crimea.,Including Crimea.,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",804,Ukraine,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,2003,16.886,19.028,14.054,2000-2005,2000-2005,2000-2005,E,E,E,Including Crimea.,Including Crimea.,Including Crimea.,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",804,Ukraine,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,2008,17.209,19.481,14.252,2005-2010,2005-2010,2005-2010,E,E,E,Including Crimea.,Including Crimea.,Including Crimea.,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",804,Ukraine,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,2013,18.053,20.296,15.053,2010-2015,2010-2015,2010-2015,E,E,E,Including Crimea.,Including Crimea.,Including Crimea.,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",804,Ukraine,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,2018,18.455,20.73,15.377,2015-2020,2015-2020,2015-2020,E,E,E,Including Crimea.,Including Crimea.,Including Crimea.,True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",807,North Macedonia,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,1993,17.641,18.878,16.375,1990-1995,1990-1995,1990-1995,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",807,North Macedonia,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,1998,17.844,19.036,16.585,1995-2000,1995-2000,1995-2000,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",807,North Macedonia,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,2003,18.32,19.747,16.821,2000-2005,2000-2005,2000-2005,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",807,North Macedonia,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,2008,18.383,19.501,17.174,2005-2010,2005-2010,2005-2010,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",807,North Macedonia,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,2013,18.91,20.146,17.592,2010-2015,2010-2015,2010-2015,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",807,North Macedonia,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,2018,19.322,20.596,17.98,2015-2020,2015-2020,2015-2020,E,E,E,,,,True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",818,Egypt,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,1993,17.052,18.337,15.623,1990-1995,1990-1995,1990-1995,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",818,Egypt,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,1998,17.081,18.396,15.643,1995-2000,1995-2000,1995-2000,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",818,Egypt,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,2003,17.099,18.394,15.694,2000-2005,2000-2005,2000-2005,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",818,Egypt,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,2008,17.138,18.394,15.783,2005-2010,2005-2010,2005-2010,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",818,Egypt,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,2013,17.264,18.395,16.049,2010-2015,2010-2015,2010-2015,E,E,E,,,,False,False,False
